date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:44:19	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Tue,%2026%20Dec%202023%2003:44:56%20GMT	https://www.googletagmanager.com/gtm.js?id=	C:/My%20Web%20Sites/26test/www.googletagmanager.com/gtm.65445.delayed	(from https://www.tradingstyle.in/stock-market-course/?utm_source=%7B%7Bsite_source_name%7D%7D&utm_medium=%7B%7Bplacement%7D%7D&utm_campaign=%7B%7Bcampaign.name%7D%7D&utm_content=%7B%7Bad.name%7D%7D)
07:44:20	206749/206749	---M-Z	200	added ('OK')	application/x-javascript	date:Tue,%2026%20Dec%202023%2003:44:56%20GMT	https://connect.facebook.net/en_US/fbevents.js	C:/My%20Web%20Sites/26test/connect.facebook.net/en_US/fbevents.js	(from https://www.tradingstyle.in/stock-market-course/?utm_source=%7B%7Bsite_source_name%7D%7D&utm_medium=%7B%7Bplacement%7D%7D&utm_campaign=%7B%7Bcampaign.name%7D%7D&utm_content=%7B%7Bad.name%7D%7D)
07:44:22	52916/52916	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2026%20Dec%202023%2003:44:58%20GMT	https://www.tradingstyle.in/stock-market-course/e	C:/My%20Web%20Sites/26test/www.tradingstyle.in/stock-market-course/e.8.delayed	(from https://www.tradingstyle.in/stock-market-course/?utm_source=%7B%7Bsite_source_name%7D%7D&utm_medium=%7B%7Bplacement%7D%7D&utm_campaign=%7B%7Bcampaign.name%7D%7D&utm_content=%7B%7Bad.name%7D%7D)
07:44:22	10315/10315	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2009:07:55%20GMT	https://www.tradingstyle.in/wp-content/uploads/2023/01/Trading-Style-Logo-Green-Black-1.jpg	C:/My%20Web%20Sites/26test/www.tradingstyle.in/wp-content/uploads/2023/01/Trading-Style-Logo-Green-Black-1.jpg	(from https://www.tradingstyle.in/stock-market-course/?utm_source=%7B%7Bsite_source_name%7D%7D&utm_medium=%7B%7Bplacement%7D%7D&utm_campaign=%7B%7Bcampaign.name%7D%7D&utm_content=%7B%7Bad.name%7D%7D)
07:44:23	15797/15797	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Sep%202023%2009:04:46%20GMT	https://www.tradingstyle.in/wp-content/uploads/2023/06/google-logo.png	C:/My%20Web%20Sites/26test/www.tradingstyle.in/wp-content/uploads/2023/06/google-logo.png	(from https://www.tradingstyle.in/stock-market-course/?utm_source=%7B%7Bsite_source_name%7D%7D&utm_medium=%7B%7Bplacement%7D%7D&utm_campaign=%7B%7Bcampaign.name%7D%7D&utm_content=%7B%7Bad.name%7D%7D)
07:44:23	313429/313429	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Sep%202023%2009:16:16%20GMT	https://www.tradingstyle.in/wp-content/uploads/2023/01/jayant-dange.png	C:/My%20Web%20Sites/26test/www.tradingstyle.in/wp-content/uploads/2023/01/jayant-dange.png	(from https://www.tradingstyle.in/stock-market-course/?utm_source=%7B%7Bsite_source_name%7D%7D&utm_medium=%7B%7Bplacement%7D%7D&utm_campaign=%7B%7Bcampaign.name%7D%7D&utm_content=%7B%7Bad.name%7D%7D)
07:44:24	216843/216843	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2009:20:34%20GMT	https://www.tradingstyle.in/wp-content/uploads/2023/01/trading-style-jayant-dange-course-1.jpg	C:/My%20Web%20Sites/26test/www.tradingstyle.in/wp-content/uploads/2023/01/trading-style-jayant-dange-course-1.jpg	(from https://www.tradingstyle.in/stock-market-course/?utm_source=%7B%7Bsite_source_name%7D%7D&utm_medium=%7B%7Bplacement%7D%7D&utm_campaign=%7B%7Bcampaign.name%7D%7D&utm_content=%7B%7Bad.name%7D%7D)
07:44:24	226057/226057	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2009:18:38%20GMT	https://www.tradingstyle.in/wp-content/uploads/2023/01/trading-style-jayant-dange-course-7.jpg	C:/My%20Web%20Sites/26test/www.tradingstyle.in/wp-content/uploads/2023/01/trading-style-jayant-dange-course-7.jpg	(from https://www.tradingstyle.in/stock-market-course/?utm_source=%7B%7Bsite_source_name%7D%7D&utm_medium=%7B%7Bplacement%7D%7D&utm_campaign=%7B%7Bcampaign.name%7D%7D&utm_content=%7B%7Bad.name%7D%7D)
07:44:25	179287/179287	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2009:17:08%20GMT	https://www.tradingstyle.in/wp-content/uploads/2023/01/trading-style-jayant-dange-course-12.jpg	C:/My%20Web%20Sites/26test/www.tradingstyle.in/wp-content/uploads/2023/01/trading-style-jayant-dange-course-12.jpg	(from https://www.tradingstyle.in/stock-market-course/?utm_source=%7B%7Bsite_source_name%7D%7D&utm_medium=%7B%7Bplacement%7D%7D&utm_campaign=%7B%7Bcampaign.name%7D%7D&utm_content=%7B%7Bad.name%7D%7D)
07:44:25	216782/216782	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2009:17:25%20GMT	https://www.tradingstyle.in/wp-content/uploads/2023/01/trading-style-jayant-dange-course-11.jpg	C:/My%20Web%20Sites/26test/www.tradingstyle.in/wp-content/uploads/2023/01/trading-style-jayant-dange-course-11.jpg	(from https://www.tradingstyle.in/stock-market-course/?utm_source=%7B%7Bsite_source_name%7D%7D&utm_medium=%7B%7Bplacement%7D%7D&utm_campaign=%7B%7Bcampaign.name%7D%7D&utm_content=%7B%7Bad.name%7D%7D)
07:44:26	210213/210213	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2009:18:03%20GMT	https://www.tradingstyle.in/wp-content/uploads/2023/01/trading-style-jayant-dange-course-9.jpg	C:/My%20Web%20Sites/26test/www.tradingstyle.in/wp-content/uploads/2023/01/trading-style-jayant-dange-course-9.jpg	(from https://www.tradingstyle.in/stock-market-course/?utm_source=%7B%7Bsite_source_name%7D%7D&utm_medium=%7B%7Bplacement%7D%7D&utm_campaign=%7B%7Bcampaign.name%7D%7D&utm_content=%7B%7Bad.name%7D%7D)
07:44:26	209622/209622	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2009:17:45%20GMT	https://www.tradingstyle.in/wp-content/uploads/2023/01/trading-style-jayant-dange-course-10.jpg	C:/My%20Web%20Sites/26test/www.tradingstyle.in/wp-content/uploads/2023/01/trading-style-jayant-dange-course-10.jpg	(from https://www.tradingstyle.in/stock-market-course/?utm_source=%7B%7Bsite_source_name%7D%7D&utm_medium=%7B%7Bplacement%7D%7D&utm_campaign=%7B%7Bcampaign.name%7D%7D&utm_content=%7B%7Bad.name%7D%7D)
07:44:27	211738/211738	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2009:18:21%20GMT	https://www.tradingstyle.in/wp-content/uploads/2023/01/trading-style-jayant-dange-course-8.jpg	C:/My%20Web%20Sites/26test/www.tradingstyle.in/wp-content/uploads/2023/01/trading-style-jayant-dange-course-8.jpg	(from https://www.tradingstyle.in/stock-market-course/?utm_source=%7B%7Bsite_source_name%7D%7D&utm_medium=%7B%7Bplacement%7D%7D&utm_campaign=%7B%7Bcampaign.name%7D%7D&utm_content=%7B%7Bad.name%7D%7D)
07:44:27	195713/195713	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2009:18:57%20GMT	https://www.tradingstyle.in/wp-content/uploads/2023/01/trading-style-jayant-dange-course-6.jpg	C:/My%20Web%20Sites/26test/www.tradingstyle.in/wp-content/uploads/2023/01/trading-style-jayant-dange-course-6.jpg	(from https://www.tradingstyle.in/stock-market-course/?utm_source=%7B%7Bsite_source_name%7D%7D&utm_medium=%7B%7Bplacement%7D%7D&utm_campaign=%7B%7Bcampaign.name%7D%7D&utm_content=%7B%7Bad.name%7D%7D)
07:44:27	186113/186113	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2009:19:16%20GMT	https://www.tradingstyle.in/wp-content/uploads/2023/01/trading-style-jayant-dange-course-5.jpg	C:/My%20Web%20Sites/26test/www.tradingstyle.in/wp-content/uploads/2023/01/trading-style-jayant-dange-course-5.jpg	(from https://www.tradingstyle.in/stock-market-course/?utm_source=%7B%7Bsite_source_name%7D%7D&utm_medium=%7B%7Bplacement%7D%7D&utm_campaign=%7B%7Bcampaign.name%7D%7D&utm_content=%7B%7Bad.name%7D%7D)
07:44:28	224923/224923	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2009:19:36%20GMT	https://www.tradingstyle.in/wp-content/uploads/2023/01/trading-style-jayant-dange-course-4.jpg	C:/My%20Web%20Sites/26test/www.tradingstyle.in/wp-content/uploads/2023/01/trading-style-jayant-dange-course-4.jpg	(from https://www.tradingstyle.in/stock-market-course/?utm_source=%7B%7Bsite_source_name%7D%7D&utm_medium=%7B%7Bplacement%7D%7D&utm_campaign=%7B%7Bcampaign.name%7D%7D&utm_content=%7B%7Bad.name%7D%7D)
07:44:28	181168/181168	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2009:19:55%20GMT	https://www.tradingstyle.in/wp-content/uploads/2023/01/trading-style-jayant-dange-course-3.jpg	C:/My%20Web%20Sites/26test/www.tradingstyle.in/wp-content/uploads/2023/01/trading-style-jayant-dange-course-3.jpg	(from https://www.tradingstyle.in/stock-market-course/?utm_source=%7B%7Bsite_source_name%7D%7D&utm_medium=%7B%7Bplacement%7D%7D&utm_campaign=%7B%7Bcampaign.name%7D%7D&utm_content=%7B%7Bad.name%7D%7D)
07:44:29	175843/175843	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2009:20:15%20GMT	https://www.tradingstyle.in/wp-content/uploads/2023/01/trading-style-jayant-dange-course-2.jpg	C:/My%20Web%20Sites/26test/www.tradingstyle.in/wp-content/uploads/2023/01/trading-style-jayant-dange-course-2.jpg	(from https://www.tradingstyle.in/stock-market-course/?utm_source=%7B%7Bsite_source_name%7D%7D&utm_medium=%7B%7Bplacement%7D%7D&utm_campaign=%7B%7Bcampaign.name%7D%7D&utm_content=%7B%7Bad.name%7D%7D)
07:44:29	367469/367469	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Sep%202023%2009:14:44%20GMT	https://www.tradingstyle.in/wp-content/uploads/2023/01/5.png	C:/My%20Web%20Sites/26test/www.tradingstyle.in/wp-content/uploads/2023/01/5.png	(from https://www.tradingstyle.in/stock-market-course/?utm_source=%7B%7Bsite_source_name%7D%7D&utm_medium=%7B%7Bplacement%7D%7D&utm_campaign=%7B%7Bcampaign.name%7D%7D&utm_content=%7B%7Bad.name%7D%7D)
07:44:29	386506/386506	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Sep%202023%2009:13:47%20GMT	https://www.tradingstyle.in/wp-content/uploads/2023/01/6.png	C:/My%20Web%20Sites/26test/www.tradingstyle.in/wp-content/uploads/2023/01/6.png	(from https://www.tradingstyle.in/stock-market-course/?utm_source=%7B%7Bsite_source_name%7D%7D&utm_medium=%7B%7Bplacement%7D%7D&utm_campaign=%7B%7Bcampaign.name%7D%7D&utm_content=%7B%7Bad.name%7D%7D)
07:44:30	419702/419702	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Sep%202023%2009:12:48%20GMT	https://www.tradingstyle.in/wp-content/uploads/2023/01/7.png	C:/My%20Web%20Sites/26test/www.tradingstyle.in/wp-content/uploads/2023/01/7.png	(from https://www.tradingstyle.in/stock-market-course/?utm_source=%7B%7Bsite_source_name%7D%7D&utm_medium=%7B%7Bplacement%7D%7D&utm_campaign=%7B%7Bcampaign.name%7D%7D&utm_content=%7B%7Bad.name%7D%7D)
07:44:30	370649/370649	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Sep%202023%2009:11:55%20GMT	https://www.tradingstyle.in/wp-content/uploads/2023/01/9.png	C:/My%20Web%20Sites/26test/www.tradingstyle.in/wp-content/uploads/2023/01/9.png	(from https://www.tradingstyle.in/stock-market-course/?utm_source=%7B%7Bsite_source_name%7D%7D&utm_medium=%7B%7Bplacement%7D%7D&utm_campaign=%7B%7Bcampaign.name%7D%7D&utm_content=%7B%7Bad.name%7D%7D)
07:44:31	431862/431862	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Sep%202023%2009:10:57%20GMT	https://www.tradingstyle.in/wp-content/uploads/2023/01/10.png	C:/My%20Web%20Sites/26test/www.tradingstyle.in/wp-content/uploads/2023/01/10.png	(from https://www.tradingstyle.in/stock-market-course/?utm_source=%7B%7Bsite_source_name%7D%7D&utm_medium=%7B%7Bplacement%7D%7D&utm_campaign=%7B%7Bcampaign.name%7D%7D&utm_content=%7B%7Bad.name%7D%7D)
07:44:31	427109/427109	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Sep%202023%2009:10:03%20GMT	https://www.tradingstyle.in/wp-content/uploads/2023/01/PROFIT-copy.png	C:/My%20Web%20Sites/26test/www.tradingstyle.in/wp-content/uploads/2023/01/PROFIT-copy.png	(from https://www.tradingstyle.in/stock-market-course/?utm_source=%7B%7Bsite_source_name%7D%7D&utm_medium=%7B%7Bplacement%7D%7D&utm_campaign=%7B%7Bcampaign.name%7D%7D&utm_content=%7B%7Bad.name%7D%7D)
07:44:32	431458/431458	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Sep%202023%2009:09:06%20GMT	https://www.tradingstyle.in/wp-content/uploads/2023/01/PROFIT-3.png	C:/My%20Web%20Sites/26test/www.tradingstyle.in/wp-content/uploads/2023/01/PROFIT-3.png	(from https://www.tradingstyle.in/stock-market-course/?utm_source=%7B%7Bsite_source_name%7D%7D&utm_medium=%7B%7Bplacement%7D%7D&utm_campaign=%7B%7Bcampaign.name%7D%7D&utm_content=%7B%7Bad.name%7D%7D)
07:44:33	52995/52995	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2026%20Dec%202023%2003:45:09%20GMT	https://www.tradingstyle.in/stock-market-course/POST	C:/My%20Web%20Sites/26test/www.tradingstyle.in/stock-market-course/POST.1f.delayed	(from https://www.tradingstyle.in/stock-market-course/?utm_source=%7B%7Bsite_source_name%7D%7D&utm_medium=%7B%7Bplacement%7D%7D&utm_campaign=%7B%7Bcampaign.name%7D%7D&utm_content=%7B%7Bad.name%7D%7D)
07:44:33	87553/87553	---MCZ	200	added ('OK')	application/javascript	etag:W/%226586ede2-1568d%22	https://cdn-klhgb.nitrocdn.com/WZnBefjxIJVJcRJZphvcxZCKiXvqVbil/assets/static/optimized/rev-fdfa402/www.tradingstyle.in/wp-includes/js/jquery/nitro-min-f43b551b749a36845288913120943cc6.jquery.min.js	C:/My%20Web%20Sites/26test/cdn-klhgb.nitrocdn.com/WZnBefjxIJVJcRJZphvcxZCKiXvqVbil/assets/static/optimized/rev-fdfa402/www.tradingstyle.in/wp-includes/js/jquery/nitro-min-f43b551b749a36845288913120943cc6.jquery.min.js	(from https://www.tradingstyle.in/stock-market-course/?utm_source=%7B%7Bsite_source_name%7D%7D&utm_medium=%7B%7Bplacement%7D%7D&utm_campaign=%7B%7Bcampaign.name%7D%7D&utm_content=%7B%7Bad.name%7D%7D)
07:44:34	13577/13577	---MCZ	200	added ('OK')	application/javascript	etag:W/%226586ede2-359d%22	https://cdn-klhgb.nitrocdn.com/WZnBefjxIJVJcRJZphvcxZCKiXvqVbil/assets/static/optimized/rev-fdfa402/www.tradingstyle.in/wp-includes/js/jquery/nitro-min-558973c0fd98109493258c8470e94016.jquery-migrate.min.js	C:/My%20Web%20Sites/26test/cdn-klhgb.nitrocdn.com/WZnBefjxIJVJcRJZphvcxZCKiXvqVbil/assets/static/optimized/rev-fdfa402/www.tradingstyle.in/wp-includes/js/jquery/nitro-min-558973c0fd98109493258c8470e94016.jquery-migrate.min.js	(from https://www.tradingstyle.in/stock-market-course/?utm_source=%7B%7Bsite_source_name%7D%7D&utm_medium=%7B%7Bplacement%7D%7D&utm_campaign=%7B%7Bcampaign.name%7D%7D&utm_content=%7B%7Bad.name%7D%7D)
07:44:34	43442/43442	---MCZ	200	added ('OK')	application/javascript	etag:W/%226586ede5-aa48%22	https://cdn-klhgb.nitrocdn.com/WZnBefjxIJVJcRJZphvcxZCKiXvqVbil/assets/static/optimized/rev-fdfa402/cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.6.0/nitro-min-slick.js	C:/My%20Web%20Sites/26test/cdn-klhgb.nitrocdn.com/WZnBefjxIJVJcRJZphvcxZCKiXvqVbil/assets/static/optimized/rev-fdfa402/cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.6.0/nitro-min-slick.js	(from https://www.tradingstyle.in/stock-market-course/?utm_source=%7B%7Bsite_source_name%7D%7D&utm_medium=%7B%7Bplacement%7D%7D&utm_campaign=%7B%7Bcampaign.name%7D%7D&utm_content=%7B%7Bad.name%7D%7D)
07:44:34	65662/65662	---MCZ	200	added ('OK')	application/javascript	etag:W/%226586ede2-1012d%22	https://cdn-klhgb.nitrocdn.com/WZnBefjxIJVJcRJZphvcxZCKiXvqVbil/assets/static/optimized/rev-fdfa402/www.tradingstyle.in/wp-content/plugins/cleantalk-spam-protect/js/nitro-min-70115a7cb84a97a4041561aa01a9b6c9.apbct-public-bundle.min.js	C:/My%20Web%20Sites/26test/cdn-klhgb.nitrocdn.com/WZnBefjxIJVJcRJZphvcxZCKiXvqVbil/assets/static/optimized/rev-fdfa402/www.tradingstyle.in/wp-content/plugins/cleantalk-spam-protect/js/nitro-min-70115a7cb84a97a4041561aa01a9b6c9.apbct-public-	(from https://www.tradingstyle.in/stock-market-course/?utm_source=%7B%7Bsite_source_name%7D%7D&utm_medium=%7B%7Bplacement%7D%7D&utm_campaign=%7B%7Bcampaign.name%7D%7D&utm_content=%7B%7Bad.name%7D%7D)
07:44:34	24601/24601	---MCZ	200	added ('OK')	application/javascript	etag:W/%226586ede6-60c9%22	https://cdn-klhgb.nitrocdn.com/WZnBefjxIJVJcRJZphvcxZCKiXvqVbil/assets/static/optimized/rev-fdfa402/www.tradingstyle.in/wp-content/plugins/forminator/assets/js/library/nitro-min-8915cfa84ad049d0d201b359182d9d6f.jquery.validate.min.js	C:/My%20Web%20Sites/26test/cdn-klhgb.nitrocdn.com/WZnBefjxIJVJcRJZphvcxZCKiXvqVbil/assets/static/optimized/rev-fdfa402/www.tradingstyle.in/wp-content/plugins/forminator/assets/js/library/nitro-min-8915cfa84ad049d0d201b359182d9d6f.jquery.val	(from https://www.tradingstyle.in/stock-market-course/?utm_source=%7B%7Bsite_source_name%7D%7D&utm_medium=%7B%7Bplacement%7D%7D&utm_campaign=%7B%7Bcampaign.name%7D%7D&utm_content=%7B%7Bad.name%7D%7D)
07:44:34	274343/274343	---MCZ	200	added ('OK')	application/javascript	etag:W/%226586ede6-43039%22	https://cdn-klhgb.nitrocdn.com/WZnBefjxIJVJcRJZphvcxZCKiXvqVbil/assets/static/optimized/rev-fdfa402/www.tradingstyle.in/wp-content/themes/Divi/js/nitro-min-06705f0a44460ec6e1b4ebc51b65a488.scripts.min.js	C:/My%20Web%20Sites/26test/cdn-klhgb.nitrocdn.com/WZnBefjxIJVJcRJZphvcxZCKiXvqVbil/assets/static/optimized/rev-fdfa402/www.tradingstyle.in/wp-content/themes/Divi/js/nitro-min-06705f0a44460ec6e1b4ebc51b65a488.scripts.min.js	(from https://www.tradingstyle.in/stock-market-course/?utm_source=%7B%7Bsite_source_name%7D%7D&utm_medium=%7B%7Bplacement%7D%7D&utm_campaign=%7B%7Bcampaign.name%7D%7D&utm_content=%7B%7Bad.name%7D%7D)
07:44:34	5714/5714	---MCZ	200	added ('OK')	application/javascript	etag:W/%226586ede6-16e5%22	https://cdn-klhgb.nitrocdn.com/WZnBefjxIJVJcRJZphvcxZCKiXvqVbil/assets/static/optimized/rev-fdfa402/www.tradingstyle.in/wp-content/themes/Divi/js/nitro-min-06705f0a44460ec6e1b4ebc51b65a488.smoothscroll.js	C:/My%20Web%20Sites/26test/cdn-klhgb.nitrocdn.com/WZnBefjxIJVJcRJZphvcxZCKiXvqVbil/assets/static/optimized/rev-fdfa402/www.tradingstyle.in/wp-content/themes/Divi/js/nitro-min-06705f0a44460ec6e1b4ebc51b65a488.smoothscroll.js	(from https://www.tradingstyle.in/stock-market-course/?utm_source=%7B%7Bsite_source_name%7D%7D&utm_medium=%7B%7Bplacement%7D%7D&utm_campaign=%7B%7Bcampaign.name%7D%7D&utm_content=%7B%7Bad.name%7D%7D)
07:44:35	21438/21438	---MCZ	200	added ('OK')	application/javascript	etag:W/%226586ee9e-544c%22	https://cdn-klhgb.nitrocdn.com/WZnBefjxIJVJcRJZphvcxZCKiXvqVbil/assets/static/optimized/rev-fdfa402/www.tradingstyle.in/wp-includes/js/jquery/ui/nitro-min-3f14e9ae88f0336c658774ab6b2e8d39.core.min.js	C:/My%20Web%20Sites/26test/cdn-klhgb.nitrocdn.com/WZnBefjxIJVJcRJZphvcxZCKiXvqVbil/assets/static/optimized/rev-fdfa402/www.tradingstyle.in/wp-includes/js/jquery/ui/nitro-min-3f14e9ae88f0336c658774ab6b2e8d39.core.min.js	(from https://www.tradingstyle.in/stock-market-course/?utm_source=%7B%7Bsite_source_name%7D%7D&utm_medium=%7B%7Bplacement%7D%7D&utm_campaign=%7B%7Bcampaign.name%7D%7D&utm_content=%7B%7Bad.name%7D%7D)
